clip_id,codec,language,family,pesq,stoi,si_sdr,mcd
bn_027,encodec,bn,Indo-Aryan,3.6426384449005127,0.9526388210600792,11.44829511642456,1.4165505
bn_027,hifi_codec,bn,Indo-Aryan,2.26861834526062,0.8548908536834223,2.3462988436222076,1.5835013
bn_028,snac,bn,Indo-Aryan,1.68410325050354,0.8433979377088714,0.3817376121878624,2.237495
bn_028,encodec,bn,Indo-Aryan,3.63436222076416,0.9616514301224643,13.357794284820557,1.4659318
bn_028,hifi_codec,bn,Indo-Aryan,2.0686237812042236,0.8796621893697679,3.6090311408042908,1.710807
bn_029,snac,bn,Indo-Aryan,1.6141769886016846,0.8094606999347422,-0.9869956225156784,2.060606
bn_029,encodec,bn,Indo-Aryan,3.9003078937530518,0.9627073138220538,12.858810424804688,1.2721902
bn_029,hifi_codec,bn,Indo-Aryan,1.7377398014068604,0.8460002646812607,0.546015277504921,1.555444
bn_030,snac,bn,Indo-Aryan,1.6219189167022705,0.8218193136128814,-0.003938523295801133,2.0615244
bn_030,encodec,bn,Indo-Aryan,3.774508476257324,0.9581451995068708,14.244222640991211,1.4101013
bn_030,hifi_codec,bn,Indo-Aryan,1.724717378616333,0.8485003964451456,1.2537334859371185,1.5644828
bn_031,snac,bn,Indo-Aryan,1.7230713367462158,0.7725954472490796,0.6298713386058807,2.2974608
bn_031,encodec,bn,Indo-Aryan,3.7537591457366943,0.9230329603679035,13.987970352172852,1.4368402
bn_031,hifi_codec,bn,Indo-Aryan,1.6729915142059326,0.8044034005935536,1.7134307324886322,1.6835951
bn_032,snac,bn,Indo-Aryan,1.749447226524353,0.7899939531783451,0.1440482959151268,2.4016585
bn_032,encodec,bn,Indo-Aryan,3.6358039379119873,0.933234002085105,15.54796814918518,1.5962049
bn_032,hifi_codec,bn,Indo-Aryan,1.8232240676879883,0.8272442836481178,2.865941822528839,1.7833126
bn_033,snac,bn,Indo-Aryan,1.6307199001312256,0.7925588341953195,-1.0715122520923615,2.2887287
bn_033,encodec,bn,Indo-Aryan,3.7444801330566406,0.945113020522043,14.582082033157349,1.4427636
bn_033,hifi_codec,bn,Indo-Aryan,1.8767811059951782,0.8247749267522659,1.5575756132602692,1.6720275
bn_034,snac,bn,Indo-Aryan,1.707714319229126,0.7739615747961257,0.8059720695018768,2.2110474
bn_034,encodec,bn,Indo-Aryan,3.7092020511627197,0.9238405496996963,15.494749546051025,1.490495
bn_034,hifi_codec,bn,Indo-Aryan,2.0484657287597656,0.8142790955372893,2.2736331820487976,1.6789204
bn_035,snac,bn,Indo-Aryan,1.5511935949325562,0.8194215652416253,-0.9202289581298828,2.1854002
bn_035,encodec,bn,Indo-Aryan,3.541660785675049,0.9490325374222888,10.161845684051514,1.2808675
